night,dow,checkout,hotel,room,price_jpy,price_thb,under_cap_2800thb,review_score,review_count,free_cancellation,no_prepayment,breakfast_included,area,room_kind,source,url
2026-11-11,Wed,2026-11-12,Maison Highway Ikebukuro,One-Bedroom Apartment,16229,3395,no,9.0,5,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/maison-highway-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,HOTEL VARKIN Ikebukuro Nishiguchi,Economy Double Room,16568,3466,no,8.3,780,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/varkin-chi-dai-xi-kou.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 14227v,,16727,3499,no,10.0,0,yes,no,yes,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-14227v.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,池袋Apila,Family Room with Private Bathroom,17186,3595,no,9.2,116,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-apila.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Ikebukuro中川405-TS0041,Two-Bedroom Apartment,17273,3614,no,9.0,15,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukurozhong-chuan-405.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,japan house Ikebukuro 2,Duplex Studio,17726,3708,no,8.5,249,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/japan-house-ikebukuro-2-toshima-city.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Super Hotel Premier Ikebukuro Natural Hot Spring,Room Selected at Check-In,17732,3710,no,8.8,1985,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/supahoterupremierchi-dai-tian-ran-wen-quan.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Wellsquareism Ikebukuro East,One-Bedroom Apartment,17889,3742,no,8.7,41,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/well-square-ikebukuro-east.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Exquisite business hotel Bella,Double Room with Private Bathroom,18023,3770,no,8.4,220,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bella-toshima-city1.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,フクロウ庵101,Apartment,18122,3791,no,9.0,5,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/kopogang-qi-101.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Super Hotel Tokyo Otsuka,Double Room,18919,3958,no,8.8,750,no,no,yes,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/super-tokyo-otsuka.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Centurion Hotel Ikebukuro Station,Standard Semi-Double Room - Non Smoking,19079,3991,no,8.1,1745,yes,yes,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/centurion-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Ostay Ikebukuro Dairaku Hotel Apartment,One-Bedroom Apartment,19424,4064,no,8.9,29,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ostay-ikebukuro-dairaku-apartment-toshima-city1.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Cross Bridge Ikebukuro,Two-Bedroom Apartment,19464,4072,no,8.4,22,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cross-bridge-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Shiratori303 B035,New to Booking.com,19638,4108,no,,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/b035po-wei-sanbai-niao-303a.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,APA Hotel Yamanote Otsuka Ekimae Tower,Standard Double Room - Non-Smoking,19711,4124,no,8.5,8714,yes,yes,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/apa-yamanote-otsuka-eki-tower.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,"10min walk Ikebukuro Sta JR , 10min Shinjuku Sta, Wi-Fi, PocketWiFi",Quadruple Room with Garden View,19996,4183,no,8.0,73,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-li-dao-qu.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,"YFhouse池袋ikebukuro-Direct to Ginza, Tokyo Dome, and the Harry Potter Studio Tour Tokyo",Studio with Balcony,20000,4184,no,9.1,8,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/yfhousechi-dai-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Home Story in Tokyo JR山手線大塚駅Otsuka &東京屋語,Late Escape Deal,20500,4289,no,9.0,6,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/tokyo-house-asakusa.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,桜の川70-36池袋駅8分钟 1DK套房 max5人房 宽敞安静 ikeburuko,Late Escape Deal,20618,4313,no,9.0,33,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-yi-8fen-zhong-1dktao-fang-4ren-fang-kuan-chang-an-jing-ikeburuko.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Daiichi Inn Ikebukuro,Superior Twin Room,20785,4348,no,8.6,515,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/daiichi-inn-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,COCOYO Hotel Otsuka,Economy Twin Room,21273,4450,no,8.6,440,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/cocoyo.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Ciel東池袋,New to Booking.com,21745,4549,no,8.5,16,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cieldong-chi-dai.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,HOTEL APERTO (Adult Only),Check-in after 9pm - Standard Double Room,21845,4570,no,8.7,1297,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/aperto.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Sakura Bella Ikebukuro,Double Room,22028,4608,no,8.1,606,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bella.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,HOTEL VARKIN ANNEX,Queen Room,22051,4613,no,8.6,741,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/varkin-annex.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,AM's 502 Movie 5 min to Ikebukuro 13 min to Shinjuku Station 19 min to Shibuya Station with coworking space,One-Bedroom Apartment,22091,4621,no,8.5,4,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/ams-502-movie-5-min-to-ikebukuro-13-min-to-shinjuku-station-19-min-to-shibuya-st.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,MSTAY池袋one,Three-Bedroom Villa,22645,4737,no,9.1,7,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/mstaychi-dai-one.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Keio Presso Inn Ikebukuro,Double Room with Small Double Bed - Non-Smoking,22729,4755,no,8.5,1433,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/keio-presson-inn-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Tokyu Stay Ikebukuro,Moderate double Room - Non Smoking,22903,4791,no,8.7,1137,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/tokyu-stay-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,BaliAn Resort Forest Ikebukuro,Comfort Double Room - Smoking,23416,4899,no,9.0,90,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/hoterubarianrizotohuoresutochi-dai-xi-kou-dian.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Dormy Inn Ikebukuro - Natural Hot Spring,Late Escape Deal,23545,4926,no,8.7,1808,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/domiinchi-dai.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Ikebukuro 2Room D3,Two-Bedroom Apartment,23809,4981,no,8.7,7,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-2room-d3.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Rakuyitsu Group Ikebukuro Mizukien 3F 111Tc,Villa,24509,5127,no,8.8,15,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/rui-yue-yuan-3-zui-ji-yi-nochi-dai-yi-tu-bu-8fen-xin-su-made1yi-5fen-53m-mujizhi.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,池袋大型交通生活便利,Apartment,25216,5275,no,10.0,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-da-xing-jiao-tong-sheng-huo-bian-li.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 40484v,Studio,25410,5316,no,8.3,113,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-40484v.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,别墅A棟 池袋商圈 大塚站7分钟 3个房间 交通便利 最大8人 Ikebukuro center 7 mins to ST Max 8P 直达新宿 涉谷 表参道 池袋 上野 代代木 银座 原宿,Three-Bedroom Villa,25500,5335,no,9.5,4,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/bie-shu-chi-dai-shang-quan-da-zhong-zhan-7fen-zhong-3ge-fang-jian-jiao-tong-bian.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Jr山手线大塚站步行1分钟地处商店街的无敌便利,Two-Bedroom Apartment,26018,5443,no,8.2,18,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/jrshan-shou-xian-da-zhong-zhan-bu-xing-1fen-zhong-di-chu-shang-dian-jie-de-wu-di.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 40485v,Studio,26330,5508,no,8.5,29,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-40485v.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,OMO5 Tokyo Otsuka by Hoshino Resorts,YAGURA Room,26509,5546,no,8.8,1371,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/xing-ye-rizoto-omo5-da-zhong.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 14221v,Studio,26545,5553,no,8.2,18,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-14221v.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,池袋4丁目貸切一軒家最大七名,Three-Bedroom Apartment,27636,5781,no,9.1,6,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-walking-distance-family-villa-max-7-people-whole-rental-wi-fi.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,"2 Minutes Walk to Ikebukuro Station, Central Tokyo and Very Convenient",One-Bedroom Apartment,27982,5854,no,9.6,16,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/2-min-walk-to-ikebukuro-station.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Y's INN Ikefukuro 109T,Villa,28430,5948,no,8.3,3,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-chi-dai-yi-madetu-bu-11fen-xin-su-shibui-gu-qian-cao-yin-zuo-qiu-xie-yua.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Sunshine City Prince Hotel Ikebukuro Tokyo,Semi Double Room - Non-Smoking 33-37th Floor,29139,6096,no,8.5,3151,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/sunshine-city-prince.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Cosmy-2 IC53,One-Bedroom Apartment,29221,6113,no,8.1,8,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cosmy-2-ic53.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Ikebukuro 3-Chome Stay,,30600,6402,no,10.0,0,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-3ding-mu-stay.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,新宿 涉谷 原宿可多线直达 有Wifi 山手线大站池袋车站一戸建,,31091,6504,no,10.0,0,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/xin-su-she-gu-yuan-su-ke-duo-xian-zhi-da-you-wifi-shan-shou-xian-da-zhan-chi-dai.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Yurakuen 113t,Villa,31371,6563,no,9.6,15,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/you-le-yuan-73mdai-qie-chi-dai-made1yi-xin-su-made5yi-jrda-zhong-yi-karatu-bu-10.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,悠悠之家 池袋商业区 7分钟步行到池袋车站 3层独栋别墅 全新 3房2厅厨卫齐全 免费车库 奈飞影院,Three-Bedroom Villa,31818,6656,no,9.5,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/you-you-zhi-jia-chi-dai-shang-ye-qu-7fen-zhong-bu-xing-dao-chi-dai-che-zhan-3cen.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,桜の川65 池袋駅C6口 8分 2-10人丨Ikebukuro JR Line C6 Exit 8 minutes 2-10 people,Late Escape Deal,32073,6710,no,9.5,27,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ying-nochuan-65-ikebukuro-area.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,SLEEPLAB THE STAY 池袋 -Ikebukuro-,One-Bedroom Family Apartment,32318,6761,no,8.1,12,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/sleeplab-the-stay-chi-dai-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,池袋站步行3分钟 团体6-10人入住,Studio Apartment,33228,6951,no,9.3,22,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/dong-jing-xing-yun-lu-guan-li-dao-qu-nan-chi-dai-2ding-mu-24fan-3hao.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Oasis IKEBUKURO,Late Escape Deal,33840,7079,no,8.0,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/oasis-ikebukuro.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-11,Wed,2026-11-12,Hotel Metropolitan Tokyo Ikebukuro,Moderate Queen - Non-Smoking (6F-7F),35044,7331,no,8.8,3049,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/metropolitan-tokyo.html?checkin=2026-11-11&checkout=2026-11-12&group_adults=2&no_rooms=1&selected_currency=JPY
